id_localidade,cep_prefix,cidade,estado,lat,lng,fl_sp_capital
8275,31910,belo horizonte,MG,-19.869928,-43.919706,N
8276,31920,belo horizonte,MG,-19.870855,-43.912558,N
8277,31930,belo horizonte,MG,-19.864279,-43.908424,N
8278,31950,belo horizonte,MG,-19.867541,-43.899484,N
8279,31960,belo horizonte,MG,-19.862009,-43.902436,N
8280,31970,belo horizonte,MG,-19.857592,-43.885869,N
8281,31975,belo horizonte,MG,-19.851103,-43.885838,N
8282,31980,belo horizonte,MG,-19.854615,-43.91474,N
8283,31985,belo horizonte,MG,-19.854065,-43.905256,N
8284,31990,belo horizonte,MG,-19.854312,-43.898331,N
8285,31995,belo horizonte,MG,-19.840811,-43.894426,N
8286,31998,belo horizonte,MG,-19.843208,-43.875287,N
8287,32010,contagem,MG,-19.933045,-44.077644,N
8288,32013,contagem,MG,-19.92548,-44.085708,N
8289,32015,contagem,MG,-19.923582,-44.091846,N
8290,32016,contagem,MG,-19.926389,-44.094038,N
8291,32017,contagem,MG,-19.91131,-44.084824,N
8292,32020,contagem,MG,-19.911367,-44.0742,N
8293,32025,contagem,MG,-19.913115,-44.098967,N
8294,32040,contagem,MG,-19.915129,-44.071825,N
8295,32041,contagem,MG,-19.911496,-44.074163,N
8296,32042,contagem,MG,-19.901614,-44.07655,N
8297,32043,contagem,MG,-19.899167,-44.085844,N
8298,32044,contagem,MG,-19.892232,-44.095542,N
8299,32046,contagem,MG,-19.878211,-44.089158,N
8300,32050,contagem,MG,-19.831906,-44.144968,N
8301,32051,contagem,MG,-19.840035,-44.127865,N
8302,32052,contagem,MG,-19.896514,-44.086838,N
8303,32055,contagem,MG,-19.857691,-44.144611,N
8304,32060,contagem,MG,-19.864315,-44.116921,N
8305,32062,contagem,MG,-19.860815,-44.109005,N
8306,32065,contagem,MG,-19.897487,-44.130798,N
8307,32070,contagem,MG,-19.914058,-44.10375,N
8308,32071,contagem,MG,-19.908046,-44.09702,N
8309,32072,contagem,MG,-19.928464,-44.112134,N
8310,32073,contagem,MG,-19.928042,-44.116449,N
8311,32110,contagem,MG,-19.884069,-44.022421,N
8312,32113,contagem,MG,-19.882788,-44.03565,N
8313,32115,contagem,MG,-19.893181,-44.027523,N
8314,32140,contagem,MG,-19.89403,-44.042244,N
8315,32141,contagem,MG,-19.892777,-44.0665,N
8316,32143,contagem,MG,-19.911519,-44.042854,N
8317,32145,contagem,MG,-19.885369,-44.047441,N
8318,32146,contagem,MG,-19.881292,-44.056708,N
8319,32150,contagem,MG,-19.89127,-44.055546,N
8320,32152,contagem,MG,-19.888568,-44.081768,N
8321,32180,contagem,MG,-19.867252,-44.029978,N
8322,32181,contagem,MG,-19.897201,-44.034914,N
8323,32183,contagem,MG,-19.863284,-44.039195,N
8324,32185,contagem,MG,-19.847573,-44.02943,N
8325,32186,contagem,MG,-19.852039,-44.020843,N
8326,32187,contagem,MG,-19.848732,-44.038417,N
8327,32210,contagem,MG,-19.950609,-44.028217,N
8328,32215,contagem,MG,-19.962197,-44.017283,N
8329,32220,contagem,MG,-19.965568,-44.024251,N
8330,32223,contagem,MG,-19.962644,-44.037409,N
8331,32230,contagem,MG,-19.970341,-44.035814,N
8332,32235,contagem,MG,-19.976606,-44.036677,N
8333,32240,contagem,MG,-19.956086,-44.052121,N
8334,32241,contagem,MG,-19.967879,-44.054696,N
8335,32242,contagem,MG,-19.971406,-44.063926,N
8336,32250,contagem,MG,-19.921701,-44.090281,N
8337,32260,contagem,MG,-19.954716,-44.038964,N
8338,32265,contagem,MG,-19.952074,-44.044926,N
8339,32280,contagem,MG,-19.947328,-44.057829,N
8340,32285,contagem,MG,-19.93043,-44.070712,N
8341,32310,contagem,MG,-19.938769,-44.038342,N
8342,32315,contagem,MG,-19.941628,-44.041859,N
8343,32340,contagem,MG,-19.939284,-44.051449,N
8344,32341,contagem,MG,-19.9321,-44.053376,N
8345,32342,contagem,MG,-19.9194,-44.052994,N
8346,32370,contagem,MG,-19.928562,-44.035623,N
8347,32371,contagem,MG,-19.926279,-44.035436,N
8348,32372,contagem,MG,-19.920569,-44.02641,N
8349,32400,ibirite,MG,-20.018449,-44.067803,N
8350,32404,ibirite,MG,-20.006971,-44.048958,N
8351,32405,ibirité,MG,-20.024203,-44.040674,N
8352,32407,ibirité,MG,-20.024469,-44.063331,N
8353,32410,ibirite,MG,-20.03833,-44.05872,N
8354,32412,ibirite,MG,-20.029091,-44.065413,N
8355,32415,ibirité,MG,-20.018094,-44.091476,N
8356,32417,ibirite,MG,-20.02075,-44.117785,N
8357,32419,ibirite,MG,-20.013646,-44.070109,N
8358,32420,ibirite,MG,-19.980579,-44.064109,N
8359,32421,ibirité,MG,-20.016042,-44.077869,N
8360,32422,ibirite,MG,-20.005217,-44.075853,N
8361,32423,ibirité,MG,-19.993407,-44.065152,N
8362,32424,ibirite,MG,-19.989347,-44.058955,N
8363,32425,ibirite,MG,-20.003944,-44.062973,N
8364,32430,ibirite,MG,-19.99658,-44.07259,N
8365,32431,ibirite,MG,-20.009974,-44.088777,N
8366,32432,ibirite,MG,-20.000674,-44.086677,N
8367,32440,ibirite,MG,-19.989221,-44.058017,N
8368,32450,sarzedo,MG,-20.038321,-44.13892,N
8369,32470,mario campos,MG,-20.058159,-44.178587,N
8370,32553,betim,MG,-19.969714,-44.175587,N
8371,32600,betim,MG,-19.966638,-44.202666,N
8372,32602,betim,MG,-19.956432,-44.196566,N
8373,32603,betim,MG,-19.964331,-44.208444,N
8374,32604,betim,MG,-19.951799,-44.196037,N
8375,32605,betim,MG,-19.933597,-44.183641,N
8376,32606,betim,MG,-19.936286,-44.198774,N
8377,32610,betim,MG,-19.959066,-44.188417,N
8378,32611,betim,MG,-19.861428,-44.156008,N
8379,32616,betim,MG,-19.934274,-44.239338,N
8380,32623,betim,MG,-19.92511,-44.259942,N
8381,32625,betim,MG,-19.951656,-44.223794,N
8382,32628,betim,MG,-19.946739,-44.271489,N
8383,32630,betim,MG,-19.955761,-44.204699,N
8384,32634,betim,MG,-20.010079,-44.250304,N
8385,32635,betim,MG,-20.006568,-44.225867,N
8386,32639,betim,MG,-20.024951,-44.235254,N
8387,32640,betim,MG,-19.988547,-44.215992,N
8388,32641,betim,MG,-20.02189,-44.223177,N
8389,32642,betim,MG,-20.019877,-44.221732,N
8390,32649,betim,MG,-19.983339,-44.196134,N
8391,32652,betim,MG,-19.94937,-44.179732,N
8392,32653,betim,MG,-19.95196,-44.171595,N
8393,32654,betim,MG,-19.988022,-44.172575,N
8394,32655,betim,MG,-19.970787,-44.170453,N
8395,32656,betim,MG,-19.978702,-44.18697,N
8396,32657,betim,MG,-20.00332,-44.170799,N
8397,32659,betim,MG,-19.996507,-44.136742,N
8398,32660,betim,MG,-19.948891,-44.161206,N
8399,32661,betim,MG,-19.981892,-44.147446,N
8400,32662,betim,MG,-19.952271,-44.143023,N
8401,32664,betim,MG,-19.950674,-44.112527,N
8402,32665,betim,MG,-19.976596,-44.148665,N
8403,32666,betim,MG,-19.94106,-44.128192,N
8404,32667,betim,MG,-19.965626,-44.138683,N
8405,32668,betim,MG,-19.989493,-44.121238,N
8406,32669,betim,MG,-19.96089,-44.109036,N
8407,32670,betim,MG,-19.959986,-44.171244,N
8408,32671,betim,MG,-19.950184,-44.177522,N
8409,32672,betim,MG,-19.939121,-44.173017,N
8410,32673,betim,MG,-19.940783,-44.163305,N
8411,32675,betim,MG,-19.936413,-44.138454,N
8412,32676,betim,MG,-19.944597,-44.129526,N
8413,32677,betim,MG,-19.943004,-44.113624,N
8414,32678,betim,MG,-19.934888,-44.108811,N
8415,32681,betim,MG,-19.950706,-44.123649,N
8416,32682,betim,MG,-19.939883,-44.10275,N
8417,32684,betim,MG,-19.950466,-44.107828,N
8418,32685,betim,MG,-19.946929,-44.10147,N
8419,32687,betim,MG,-19.941208,-44.097282,N
8420,32688,betim,MG,-19.930265,-44.098969,N
8421,32689,betim,MG,-19.951099,-44.072242,N
8422,32690,betim,MG,-19.942894,-44.114647,N
8423,32900,igarape,MG,-20.066757,-44.306196,N
8424,32920,sao joaquim de bicas,MG,-20.053366,-44.260977,N
8425,33010,santa luzia,MG,-19.765681,-43.854081,N
8426,33015,santa luzia,MG,-19.756546,-43.844128,N
8427,33016,santa luzia,MG,-19.756794,-43.853966,N
8428,33020,santa luzia,MG,-19.756767,-43.837054,N
8429,33022,santa luzia,MG,-19.754716,-43.838174,N
8430,33025,santa luzia,MG,-19.776647,-43.850925,N
8431,33030,santa luzia,MG,-19.775876,-43.872971,N
8432,33035,santa luzia,MG,-19.764893,-43.866223,N
8433,33040,santa luzia,MG,-19.788184,-43.87594,N
8434,33045,santa luzia,MG,-19.81483,-43.867344,N
8435,33048,santa luzia,MG,-20.708904,-46.616701,N
8436,33054,santa luzia,MG,-19.751987,-43.834044,N
8437,33060,santa luzia,MG,-21.090258,-43.418307,N
8438,33065,santa luzia,MG,-19.840702,-43.795972,N
8439,33080,santa luzia,MG,-19.740384,-44.215517,N
8440,33082,santa luzia,MG,-19.805047,-43.849313,N
8441,33084,santa luzia,MG,-20.395116,-43.492176,N
8442,33105,santa luzia,MG,-19.783267,-43.930381,N
8443,33110,santa luzia,MG,-19.781987,-43.918483,N
8444,33113,santa luzia,MG,-19.807243,-43.867737,N
8445,33115,santa luzia,MG,-19.796232,-43.915719,N
8446,33120,santa luzia,MG,-19.787174,-43.917513,N
8447,33125,santa luzia,MG,-19.788688,-43.939696,N
8448,33130,santa luzia,MG,-19.779691,-43.938953,N
8449,33140,santa luzia,MG,-19.77064,-43.934259,N
8450,33145,santa luzia,MG,-19.775753,-43.929285,N
8451,33146,santa luzia,MG,-19.815879,-43.861933,N
8452,33147,santa luzia,MG,-19.394984,-44.765064,N
8453,33170,santa luzia,MG,-19.782026,-43.890952,N
8454,33171,santa luzia,MG,-19.763417,-43.867764,N
8455,33172,santa luzia,MG,-19.779748,-43.892504,N
8456,33200,vespasiano,MG,-19.731097,-43.941466,N
8457,33350,sao jose da lapa,MG,-19.707823,-43.973127,N
8458,33400,lagoa santa,MG,-19.63652,-43.899651,N
8459,33500,confins,MG,-19.633566,-43.98543,N
8460,33600,pedro leopoldo,MG,-19.613118,-44.039892,N
8461,33680,vera cruz de minas,MG,-19.699756,-44.045317,N
8462,33805,ribeirao das neves,MG,-19.768628,-44.086653,N
8463,33808,ribeirao das neves,MG,-19.778024,-44.106368,N
8464,33809,ribeirao das neves,MG,-19.78348,-44.107564,N
8465,33820,ribeirao das neves,MG,-19.769652,-44.134819,N
8466,33821,ribeirao das neves,MG,-19.770123,-44.138307,N
8467,33822,ribeirao das neves,MG,-19.808455,-44.090468,N
8468,33823,ribeirao das neves,MG,-19.762834,-44.138676,N
8469,33825,ribeirao das neves,MG,-19.762492,-44.128164,N
8470,33826,ribeirão das neves,MG,-19.758332,-44.1006,N
8471,33830,ribeirao das neves,MG,-19.744596,-44.137822,N
8472,33833,ribeirao das neves,MG,-19.763749,-44.125107,N
8473,33836,ribeirao das neves,MG,-19.784801,-44.120289,N
8474,33840,ribeirão das neves,MG,-19.746823,-44.081545,N
8475,33841,ribeirao das neves,MG,-19.761153,-44.098213,N
8476,33855,ribeirao das neves,MG,-19.752503,-44.07117,N
8477,33858,ribeirao das neves,MG,-19.75713,-44.084955,N
8478,33860,ribeirao das neves,MG,-19.769423,-44.073941,N
8479,33861,ribeirao das neves,MG,-19.772616,-44.071429,N
8480,33863,ribeirao das neves,MG,-19.782267,-44.068462,N
8481,33880,ribeirao das neves,MG,-19.776124,-44.082945,N
8482,33882,ribeirao das neves,MG,-19.786942,-44.120552,N
8483,33900,ribeirao das neves,MG,-19.797808,-44.018776,N
8484,33902,ribeirao das neves,MG,-19.793318,-44.01821,N
8485,33903,ribeirao das neves,MG,-19.793865,-44.036924,N
8486,33910,ribeirão das neves,MG,-19.785872,-44.084297,N
8487,33913,ribeirao das neves,MG,-19.777774,-44.023705,N
8488,33914,ribeirao das neves,MG,-19.779883,-44.132578,N
8489,33915,ribeirão das neves,MG,-19.777199,-44.032975,N
8490,33920,ribeirao das neves,MG,-19.773888,-44.050119,N
8491,33921,ribeirao das neves,MG,-19.783939,-44.081012,N
8492,33925,ribeirao das neves,MG,-19.777903,-43.990488,N
8493,33927,ribeirão das neves,MG,-19.782028,-44.082537,N
8494,33930,ribeirao das neves,MG,-19.789872,-44.007845,N
8495,33933,ribeirao das neves,MG,-19.788775,-44.017385,N
8496,33934,ribeirao das neves,MG,-19.782524,-43.982886,N
8497,33935,ribeirao das neves,MG,-19.80526,-44.027822,N
8498,33936,ribeirao das neves,MG,-19.805005,-44.013321,N
8499,33937,ribeirão das neves,MG,-19.804753,-44.064541,N
8500,33938,ribeirao das neves,MG,-19.819056,-44.051209,N
8501,33939,ribeirao das neves,MG,-19.782584,-44.071871,N
8502,33940,ribeirao das neves,MG,-19.814427,-44.026273,N
8503,33943,ribeirao das neves,MG,-19.805563,-44.024486,N
8504,33944,ribeirao das neves,MG,-19.811737,-44.028026,N
8505,33980,taquaracu de minas,MG,-19.662559,-43.689301,N
8506,34000,nova lima,MG,-20.001543,-43.888103,N
8507,34001,nova lima,MG,-19.993191,-43.851834,N
8508,34002,nova lima,MG,-19.999193,-43.84783,N
8509,34003,nova lima,MG,-19.986616,-43.86168,N
8510,34004,nova lima,MG,-19.994094,-43.887058,N
8511,34006,nova lima,MG,-19.980486,-43.939815,N
8512,34007,nova lima,MG,-20.034335,-43.96643,N
8513,34008,nova lima,MG,-20.000101,-43.928369,N
8514,34009,nova lima,MG,-20.057348,-43.928953,N
8515,34010,nova lima,MG,-20.074271,-43.912829,N
8516,34011,nova lima,MG,-20.090295,-43.957505,N
8517,34012,nova lima,MG,-20.005325,-43.850981,N
8518,34015,nova lima,MG,-20.037114,-43.926542,N
8519,34018,nova lima,MG,-20.111627,-43.934369,N
8520,34300,rio acima,MG,-20.089911,-43.789123,N
8521,34400,raposos,MG,-19.966156,-43.80532,N
8522,34505,sabará,MG,-19.889137,-43.807999,N
8523,34515,sabara,MG,-19.8887,-43.796998,N
8524,34525,sabara,MG,-19.896739,-43.807903,N
8525,34535,sabara,MG,-19.905166,-43.82399,N
8526,34545,sabara,MG,-19.89237,-43.835097,N
8527,34555,sabara,MG,-19.890085,-43.826218,N
8528,34565,sabara,MG,-19.880455,-43.830397,N
8529,34575,sabara,MG,-19.883415,-43.838316,N
8530,34576,sabara,MG,-19.858147,-43.861067,N
8531,34580,sabara,MG,-19.882345,-43.850016,N
8532,34585,sabara,MG,-19.884082,-43.85373,N
8533,34590,sabará,MG,-19.880943,-43.865016,N
8534,34600,sabara,MG,-19.862879,-43.86067,N
8535,34650,sabara,MG,-19.869491,-43.895159,N
8536,34700,sabara,MG,-19.878087,-43.896,N
8537,34710,sabara,MG,-19.880489,-43.903377,N
8538,34720,sabara,MG,-19.841898,-43.864581,N
8539,34725,sabara,MG,-19.862474,-43.845543,N
8540,34730,sabara,MG,-19.833284,-43.843318,N
8541,34735,sabará,MG,-19.833094,-43.862105,N
8542,34740,sabará,MG,-19.784616,-43.754345,N
8543,34800,caeté,MG,-19.8849,-43.664953,N
8544,34940,morro vermelho,MG,-19.95826,-43.696818,N
8545,34950,rocas novas,MG,-19.759286,-43.633467,N
8546,34990,nova uniao,MG,-19.702628,-43.582978,N
8547,35001,governador valadares,MG,-18.855939,-41.948744,N
8548,35010,governador valadares,MG,-18.85535,-41.946521,N
8549,35012,governador valadares,MG,-18.858111,-41.95706,N
8550,35020,governador valadares,MG,-18.859976,-41.938101,N
8551,35022,governador valadares,MG,-18.842565,-41.911253,N
8552,35023,governador valadares,MG,-18.878008,-41.9695,N
8553,35024,governador valadares,MG,-18.839627,-41.911645,N
8554,35030,governador valadares,MG,-18.87031,-41.956164,N
8555,35032,governador valadares,MG,-18.867255,-41.961041,N
8556,35039,governador valadares,MG,-18.878725,-41.975308,N
8557,35040,governador valadares,MG,-18.896743,-41.978874,N
8558,35041,governador valadares,MG,-18.898725,-41.956556,N
8559,35042,governador valadares,MG,-18.900232,-41.950661,N
8560,35043,governador valadares,MG,-18.896227,-41.949526,N
8561,35044,governador valadares,MG,-18.885476,-41.947322,N
8562,35045,governador valadares,MG,-18.883191,-41.963941,N
8563,35046,governador valadares,MG,-18.889177,-41.968295,N
8564,35047,governador valadares,MG,-18.857709,-41.97316,N
8565,35050,governador valadares,MG,-18.877789,-41.967686,N
8566,35051,governador valadares,MG,-18.872641,-41.973422,N
8567,35052,governador valadares,MG,-18.85892,-41.971969,N
8568,35053,governador valadares,MG,-18.861292,-41.965824,N
8569,35054,governador valadares,MG,-18.845659,-41.976693,N
8570,35055,governador valadares,MG,-18.85018,-41.991626,N
8571,35057,governador valadares,MG,-18.843506,-41.958474,N
8572,35058,governador valadares,MG,-18.846571,-41.95391,N
8573,35059,governador valadares,MG,-18.842317,-41.952967,N
8574,35060,governador valadares,MG,-18.854563,-41.950021,N
8575,35062,governador valadares,MG,-18.837489,-41.963112,N
8576,35063,governador valadares,MG,-18.840033,-41.97076,N
8577,35064,governador valadares,MG,-18.841478,-41.932709,N
8578,35065,governador valadares,MG,-18.847346,-41.961577,N
8579,35104,sao vitor,MG,,,N
8580,35105,baguari,MG,-18.871945,-41.963082,N
8581,35108,goiabal,MG,-19.495459,-42.443546,N
8582,35109,chonim,MG,-18.978562,-44.046792,N
8583,35110,mathias lobato,MG,-18.58036,-41.919088,N
8584,35112,frei inocencio,MG,-18.55714,-41.908659,N
8585,35113,nova modica,MG,-18.441261,-41.499976,N
8586,35114,pescador,MG,-18.356557,-41.596497,N
8587,35115,marilac,MG,-18.508115,-42.08211,N
8588,35116,mesquita,MG,-20.01617,-42.791108,N
8589,35117,naque,MG,-19.225196,-42.329499,N
8590,35118,periquito,MG,-19.327853,-42.288583,N
8591,35120,itanhomi,MG,-19.17032,-41.861591,N
8592,35123,capitao andrade,MG,-19.071183,-41.863245,N
8593,35125,tumiritinga,MG,-19.004846,-41.65184,N
8594,35130,engenheiro caldas,MG,-19.193588,-42.043101,N
8595,35133,sao jose do acacio,MG,-19.05301,-42.022362,N
8596,35135,fernandes tourinho,MG,-19.153636,-42.079645,N
8597,35138,alpercata,MG,-18.978826,-41.979683,N
8598,35140,tarumirim,MG,-19.285073,-42.003889,N
8599,35143,sao vicente do rio doce,MG,-19.266117,-41.814269,N
8600,35145,sobralia,MG,-19.229638,-42.101887,N
8601,35146,sao joao do oriente,MG,-19.344357,-42.15909,N
8602,35147,acucena,MG,-19.131912,-42.614516,N
8603,35148,dom cavati,MG,-19.378012,-42.108459,N
8604,35150,acucena,MG,-19.076274,-42.54788,N
8605,35156,periquito,MG,-19.136762,-42.224112,N
8606,35157,naque,MG,-19.227372,-42.330592,N
8607,35160,ipatinga,MG,-19.49929,-42.547175,N
8608,35161,ipatinga,MG,-19.440183,-42.56736,N
8609,35162,ipatinga,MG,-19.468787,-42.563895,N
8610,35163,ipatinga,MG,-19.442364,-42.560324,N
8611,35164,ipatinga,MG,-19.453668,-42.543942,N
8612,35166,mesquita,MG,-19.225872,-42.614249,N
8613,35167,santana do paraiso,MG,-19.390926,-42.546909,N
8614,35168,joanesia,MG,-19.169042,-42.677893,N
8615,35170,coronel fabriciano,MG,-19.506713,-42.628614,N
8616,35171,coronel fabriciano,MG,-19.512079,-42.610086,N
8617,35172,coronel fabriciano,MG,-19.476416,-42.642259,N
8618,35177,antonio dias,MG,-19.646188,-42.86646,N
8619,35179,santana do paraiso,MG,-17.930858,-44.956594,N
8620,35180,timoteo,MG,-19.545341,-42.643849,N
8621,35181,timoteo,MG,-19.548006,-42.598834,N
8622,35182,timoteo,MG,-19.576072,-42.643168,N
8623,35183,timoteo,MG,-19.557642,-42.668622,N
8624,35184,timoteo,MG,-19.53481,-42.667284,N
8625,35185,marliéria,MG,-19.708415,-42.708911,N
8626,35188,jaguaracu,MG,-19.629369,-42.744054,N
8627,35189,braúnas,MG,-19.208697,-42.976415,N
8628,35190,iapu,MG,-19.437655,-42.213517,N
8629,35192,sao sebastiao da barra,MG,-19.243884,-42.212996,N
8630,35193,bugre,MG,-19.429538,-42.257357,N
8631,35194,joanesia,MG,-19.175148,-42.679076,N
8632,35195,belo oriente,MG,-19.234384,-42.479922,N
8633,35196,perpétuo socorro,MG,-19.312148,-42.37319,N
8634,35197,sao sebastiao de braunas,MG,-20.772468,-43.449226,N
8635,35198,ipaba,MG,-19.415826,-42.410825,N
8636,35199,vargem alegre,MG,-19.605031,-42.298615,N
8637,35200,aimores,MG,-19.500415,-41.072861,N
8638,35202,conceição do capim,MG,-19.510089,-41.11253,N
8639,35212,penha do capim,MG,-19.666709,-41.252079,N
8640,35215,são sebastião da vala,MG,-18.469274,-43.441301,N
8641,35220,itueta,MG,-19.398248,-41.227476,N
8642,35222,quatituba,MG,-19.413304,-41.247786,N
8643,35225,santa rita do itueto,MG,-19.360651,-41.383748,N
8644,35228,são josé do itueto,MG,-17.665242,-40.673842,N
8645,35230,resplendor,MG,-19.324885,-41.249235,N
8646,35232,calixto,MG,-19.255386,-41.152229,N
8647,35236,independencia,MG,-20.007581,-44.041163,N
8648,35238,campo alegre de minas,MG,-19.099163,-41.033805,N
8649,35240,conselheiro pena,MG,-19.167555,-41.471802,N
8650,35242,cuite velho,MG,,,N
8651,35243,barra do cuiete,MG,-19.068794,-41.530271,N
8652,35245,ferruginha,MG,-19.120201,-41.378267,N
8653,35246,cuparaque,MG,-18.976104,-41.100821,N
8654,35248,goiabeira,MG,-18.98284,-41.223903,N
8655,35249,alvarenga,MG,-19.417558,-41.727564,N
8656,35250,galileia,MG,-18.999054,-41.539173,N
8657,35255,sapucaia do norte,MG,-18.841226,-41.513854,N
8658,35258,sao geraldo do baixio,MG,-18.918304,-41.3593,N
8659,35260,central de minas,MG,-18.765923,-41.30244,N
8660,35263,floresta,MG,-13.799986,-50.805436,N
8661,35265,divino das laranjeiras,MG,-18.862879,-41.516575,N
8662,35267,central de santa helena,MG,-18.276242,-42.997849,N
8663,35270,mendes pimentel,MG,-18.659971,-41.404371,N
8664,35275,sao felix de minas,MG,-18.591014,-41.488017,N
8665,35277,sao joao do manteninha,MG,-18.714278,-41.170763,N
8666,35280,itabirinha de mantena,MG,-18.56578,-41.235641,N
8667,35285,boa uniao de itabirinha,MG,-18.496551,-41.300369,N
8668,35290,mantena,MG,-18.777955,-40.983361,N
8669,35295,barra do ariranha,MG,-18.665435,-41.100477,N
8670,35296,limeira de mantena,MG,-18.580177,-41.145196,N
8671,35298,nova belem,MG,-18.494467,-41.103182,N
8672,35300,caratinga,MG,-19.787036,-42.137886,N
8673,35301,caratinga,MG,-19.79468,-42.146009,N
8674,35302,caratinga,MG,-19.782151,-42.12934,N
8675,35303,caratinga,MG,-19.781321,-42.151975,N
8676,35304,caratinga,MG,-19.774231,-42.136796,N
8677,35305,caratinga,MG,-19.791031,-42.14472,N
8678,35311,sapucaia,MG,-19.852156,-42.20717,N
8679,35315,santa luzia,MG,-19.701546,-43.424241,N
8680,35319,santa efigenia,MG,-20.089808,-43.859559,N
8681,35321,santo antonio do manhuacu,MG,-20.241361,-42.03417,N
8682,35322,sao joao do jacutinga,MG,-18.908387,-42.829791,N
8683,35323,imbe de minas,MG,-19.605726,-41.967592,N
8684,35324,entre folhas,MG,-19.62498,-42.230217,N
8685,35325,piedade de caratinga,MG,-19.760165,-42.075565,N
8686,35326,santa rita de minas,MG,-19.872948,-42.132588,N
8687,35328,santa bárbara do leste,MG,-20.022092,-42.178349,N
8688,35330,inhapim,MG,-19.546636,-42.112671,N
8689,35334,sao sebastiao do anta,MG,-19.498079,-41.981129,N
8690,35335,são domingos das dores,MG,-19.540845,-42.045411,N
8691,35338,ubaporanga,MG,-19.634173,-42.103494,N
8692,35340,bom jesus do galho,MG,-19.723407,-42.523412,N
8693,35345,corrego novo,MG,-19.834958,-42.402869,N
8694,35348,pingo-d'agua,MG,-19.726987,-42.41216,N
8695,35350,raul soares,MG,-20.095875,-42.442913,N
8696,35352,bicuiba,MG,-20.081785,-42.34352,N
8697,35354,vermelho velho,MG,-20.016644,-42.303504,N
8698,35355,sao vicente da estrela,MG,-19.960533,-42.442479,N
8699,35358,santana do tabuleiro,MG,-19.929914,-42.198793,N
8700,35359,vermelho novo,MG,-20.036727,-42.267116,N
8701,35360,sao pedro dos ferros,MG,-20.171095,-42.524746,N
8702,35362,aguas ferreas,MG,-20.093409,-42.625692,N
8703,35364,pedra bonita,MG,-20.520963,-42.329979,N
8704,35365,abre campo,MG,-20.294281,-42.473721,N
8705,35367,padre fialho,MG,-20.295231,-42.344497,N
8706,35368,sericita,MG,-20.473672,-42.483498,N
8707,35370,rio casca,MG,-20.222521,-42.649171,N
8708,35380,urucania,MG,-20.352192,-42.747352,N
8709,35382,piedade de ponte nova,MG,-20.246093,-42.736136,N
8710,35384,santa cruz do escalvado,MG,-20.237002,-42.813766,N
8711,35388,santo antonio do grama,MG,-20.316764,-42.608725,N
8712,35390,jequeri,MG,-20.457497,-42.660051,N
8713,35395,grota,MG,-20.409131,-42.555284,N
8714,35398,sao vicente do grama,MG,-20.509924,-42.526244,N
8715,35400,ouro preto,MG,-20.391011,-43.507047,N
8716,35406,sao bartolomeu,MG,-20.309998,-43.577924,N
8717,35407,rodrigo silva,MG,-20.419688,-43.614545,N
8718,35408,glaura,MG,,,N
8719,35409,santa rita de ouro preto,MG,-20.413037,-43.641128,N
8720,35410,cachoeira do campo,MG,-20.339074,-43.681674,N
8721,35411,antonio pereira,MG,-20.28759,-43.481232,N
8722,35412,amarantina,MG,-20.312715,-43.699848,N
8723,35413,ouro preto,MG,-20.318173,-43.939316,N
8724,35418,lavras novas,MG,-20.470616,-43.516642,N
8725,35420,mariana,MG,-20.374972,-43.418085,N
8726,35421,passagem de mariana,MG,-20.393779,-43.445823,N
8727,35423,bandeirantes,MG,-23.132896,-50.374805,N
8728,35424,cachoeira do brumado,MG,-20.394763,-43.277929,N
8729,35425,monsenhor horta,MG,-20.345949,-43.297422,N
8730,35426,furquim,MG,-20.359104,-43.211505,N
8731,35428,santa rita durao,MG,-20.191861,-43.469371,N
8732,35429,claudio manuel,MG,-20.213344,-43.199841,N
8733,35430,ponte nova,MG,-20.41006,-42.898817,N
8734,35431,ponte nova,MG,-20.422131,-42.918597,N
8735,35435,vau-acu,MG,-20.462663,-42.904135,N
8736,35436,guaraciaba,MG,-20.571781,-43.00972,N
8737,35437,diogo de vasconcelos,MG,-20.486371,-43.19857,N
8738,35438,acaiaca,MG,-20.362914,-43.144022,N
8739,35439,oratórios,MG,-20.431373,-42.803807,N
8740,35440,dom silverio,MG,-20.164252,-42.968428,N
8741,35441,sem peixe,MG,-20.102011,-42.840999,N
8742,35442,rio doce,MG,-20.245229,-42.897279,N
8743,35444,amparo da serra,MG,-20.508739,-42.800916,N
8744,35447,barra longa,MG,-20.283314,-43.039345,N
8745,35450,itabirito,MG,-20.253062,-43.800969,N
8746,35460,brumadinho,MG,-20.139441,-44.176861,N
8747,35464,brumadinho,MG,-20.142774,-44.037378,N
8748,35470,moeda,MG,-20.331596,-44.051358,N
8749,35473,belo vale,MG,-20.410875,-44.025758,N
8750,35475,santana do paraopeba,MG,-12.979554,-44.05292,N
8751,35476,piedade dos gerais,MG,-20.466776,-44.337936,N
8752,35478,crucilandia,MG,-20.393238,-44.338343,N
8753,35480,bonfim,MG,-20.304407,-44.047547,N
8754,35485,rio manso,MG,-20.421059,-44.440277,N
8755,35488,itaguara,MG,-20.363831,-44.431129,N
8756,35490,entre rios de minas,MG,-20.671105,-44.065872,N
8757,35494,desterro de entre rios,MG,-20.658746,-44.32897,N
8758,35495,sao bras do suacui,MG,-20.625969,-43.949935,N
8759,35498,jeceaba,MG,-20.537866,-43.982793,N
